cvr,livestock_n,cattle_cnt,pig_cnt,poultry_cnt,n_chr,rows,year
15326603,473.24,15.4,0.0,0.0,1,5,2022
15328886,200.7,0.0,0.0,0.0,1,2,2022
15329890,21747.920000000002,260.20000000000005,0.0,0.0,1,5,2022
15330570,21983.52,292.3,0.0,0.0,1,6,2022
15332174,21475.39,0.0,17493.0,0.0,2,5,2022
15332735,740.6,0.0,0.0,0.0,1,5,2022
15337605,2226.12,53.900000000000006,0.0,0.0,2,8,2022
15338083,43715.380000000005,662.8,0.0,0.0,1,7,2022
15338601,366.1,7.7,0.0,0.0,1,5,2022
15340746,14746.55,388.70000000000005,0.0,0.0,2,7,2022
15340932,3349.73,73.5,0.0,0.0,1,6,2022
15342498,72.1,1.0,0.0,0.0,1,1,2022
15344636,58.4,0.0,0.0,0.0,1,1,2022
15345306,35446.39,0.0,28597.0,0.0,3,5,2022
15350547,845.26,19.8,0.0,0.0,1,6,2022
15351330,17423.88,284.3,0.0,0.0,1,7,2022
15353503,40733.81,0.0,22606.0,0.0,3,3,2022
15357975,11418.039999999999,163.2,0.0,0.0,1,5,2022
15362138,17716.21,0.0,6737.0,0.0,1,1,2022
15364890,2792.85,58.300000000000004,0.0,10.0,2,10,2022
15366109,1439.0800000000002,30.400000000000002,0.0,0.0,2,7,2022
15366249,60663.89,0.0,54543.0,0.0,3,6,2022
15370696,44209.64,642.5,0.0,0.0,2,15,2022
15371889,43.8,0.0,0.0,0.0,1,1,2022
15374136,322.19,9.5,0.0,4.0,2,8,2022
15379782,37772.3,0.0,25398.76,0.0,2,3,2022
15381574,438.0,0.0,0.0,0.0,1,1,2022
15381981,870.0,0.0,0.0,0.0,1,1,2022
15386037,24083.89,11.5,15389.6,0.0,3,11,2022
15386509,14947.76,223.2,0.0,0.0,1,6,2022
15386797,456.46000000000004,12.0,0.0,0.0,1,5,2022
15389702,27079.74,356.29999999999995,0.0,0.0,1,9,2022
15390344,26784.329999999998,0.0,32270.0,0.0,3,6,2022
15393181,24891.530000000002,342.8,0.0,0.0,1,7,2022
15396830,453.2,0.0,0.0,0.0,1,2,2022
15397233,68012.51,1137.6000000000001,0.0,0.0,2,23,2022
15397489,7792.48,91.8,0.0,0.0,1,4,2022
15397799,4996.0199999999995,125.1,0.0,0.0,1,7,2022
15405848,51.05,1.1,0.0,0.0,1,2,2022
15406542,123.50999999999999,2.1,2.0,0.0,2,4,2022
15406909,39866.88,0.0,27565.0,0.0,4,5,2022
15408200,582.14,9.9,0.0,0.0,1,6,2022
15411546,18519.28,448.4,0.0,0.0,2,13,2022
15411589,22243.63,326.79999999999995,0.0,0.0,1,6,2022
15413174,584.11,12.4,0.0,0.0,1,5,2022
15414731,4028.55,111.9,0.0,0.0,1,5,2022
15415495,3061.95,0.0,1137.0,0.0,1,1,2022
15416130,87.4,0.0,0.0,0.0,1,1,2022
15416785,26526.64,0.0,27885.0,0.0,2,4,2022
15417935,14229.58,174.2,0.0,0.0,1,7,2022
15420502,8647.81,125.30000000000001,0.0,0.0,1,4,2022
15423439,1985.57,50.0,0.0,0.0,1,5,2022
15424575,126448.69,1677.6,0.0,0.0,2,12,2022
15425083,46447.22,0.0,3921.8,60173.16,2,5,2022
15429747,4243.6900000000005,86.4,0.0,0.0,1,6,2022
15435399,709.94,27.799999999999997,0.0,0.0,1,5,2022
15437243,43662.28,0.0,44869.0,0.0,2,6,2022
15439246,78.5,0.0,0.0,0.0,1,2,2022
15441801,3566.7,84.8,0.0,0.0,1,2,2022
15446870,9900.130000000001,0.0,5346.3,0.0,2,2,2022
15455403,82505.84,0.0,51164.0,0.0,5,11,2022
15456345,41577.770000000004,598.6999999999999,0.0,0.0,1,7,2022
15456906,2582.61,47.699999999999996,0.0,0.0,1,8,2022
15458747,144.2,2.0,0.0,0.0,1,3,2022
15466103,16046.23,225.10000000000002,0.0,0.0,2,7,2022
15468149,5947.26,120.9,0.0,0.0,1,5,2022
15471042,3706.9700000000003,46.9,0.0,0.0,1,4,2022
15476605,52.06,0.0,0.0,0.0,1,1,2022
15478632,28893.46,387.2,0.0,0.0,1,6,2022
15478780,679.86,14.500000000000002,0.0,0.0,1,6,2022
15487755,13985.85,0.0,4924.0,0.0,1,1,2022
15492198,780.28,3.0,0.0,0.0,1,4,2022
15493402,69.6,0.0,0.0,0.0,1,1,2022
15494301,0.0,0.0,0.0,0.0,1,2,2022
15495391,280.77,8.9,0.0,0.0,1,6,2022
15501502,23211.440000000002,320.8,0.0,0.0,1,9,2022
15504749,12962.5,0.0,0.0,0.0,2,8,2022
15505990,5228.96,129.1,0.0,0.0,1,5,2022
15508280,4072.49,105.39999999999999,0.0,0.0,1,6,2022
15514485,3782.75,127.39999999999999,0.0,0.0,1,5,2022
15517301,78662.43000000001,1043.9,0.0,0.0,1,9,2022
15519584,44719.78,601.0,0.0,0.0,2,7,2022
15519886,819.72,18.6,0.0,0.0,2,7,2022
15519932,706.7,0.0,0.0,0.0,2,4,2022
15520477,45679.19,0.0,36171.0,0.0,4,6,2022
15523573,29157.25,402.6,0.0,0.0,2,9,2022
15525088,251.0,0.0,0.0,0.0,1,2,2022
15527846,243.9,7.1000000000000005,0.0,0.0,1,5,2022
15530685,141.89,0.0,0.0,120.0,1,2,2022
15533498,8.03,2.0,0.0,0.0,1,1,2022
15535830,349.6,0.0,0.0,0.0,1,1,2022
15539682,108622.74,0.0,60847.0,0.0,4,9,2022
15541288,898.79,11.2,0.0,0.0,1,7,2022
15543299,25223.75,0.0,13624.0,0.0,2,5,2022
15544686,1535.07,32.400000000000006,0.0,0.0,2,7,2022
15546581,5592.0,0.0,0.0,80000.0,4,4,2022
15547707,1208.8400000000001,29.0,0.0,0.0,1,5,2022
15549173,0.0,0.0,0.0,0.0,1,1,2022
15550791,730.74,23.2,0.0,0.0,1,5,2022
15555084,609.36,165.7,0.0,0.0,2,9,2022
15555777,21128.809999999998,341.1,0.0,0.0,1,10,2022
15556498,426.5,0.0,0.0,0.0,1,2,2022
15557230,1048.5,0.0,0.0,0.0,2,3,2022
15580585,2516.74,53.900000000000006,0.0,0.0,1,6,2022
15583436,1080.25,24.0,0.0,0.0,1,6,2022
15583991,11716.57,190.2,0.0,0.0,1,6,2022
15598573,439.01,9.200000000000001,0.0,0.0,2,5,2022
15600748,25659.68,0.0,20774.0,0.0,2,3,2022
15604735,655.5,0.0,0.0,0.0,1,1,2022
15604778,296.3,1.3,0.0,0.0,1,2,2022
15621095,786.6,0.0,0.0,0.0,1,1,2022
15625538,102.1,0.0,0.0,0.0,2,2,2022
15627883,941.08,17.2,0.0,0.0,3,11,2022
15633174,5978.82,0.0,6375.71,0.0,3,7,2022
15642637,10599.19,25.3,3429.0,0.0,1,7,2022
15646845,268.9,6.4,0.0,0.0,1,5,2022
15657049,2096.56,53.199999999999996,0.0,0.0,1,6,2022
15661038,10766.59,150.10000000000002,0.0,0.0,1,5,2022
15662808,36237.58,0.0,13412.0,0.0,4,4,2022
15666374,10836.230000000001,264.0,0.0,0.0,1,3,2022
15673575,14498.419999999998,196.4,0.0,0.0,1,9,2022
15675993,4158.88,143.39999999999998,10.0,0.0,2,11,2022
15676981,656.0,0.0,0.0,0.0,1,2,2022
15679948,9637.900000000001,0.0,0.0,15977.81,2,3,2022
15692987,15921.23,0.0,1350.4,0.0,15,15,2022
15695706,458.36,9.4,0.0,0.0,1,6,2022
15695838,800.32,43.0,0.0,0.0,1,2,2022
15700807,16785.44,241.9,0.0,0.0,1,7,2022
15701609,139.2,0.0,0.0,0.0,1,1,2022
15703075,34932.01,0.0,0.0,1369000.0,2,3,2022
15707275,73.0,0.0,0.0,0.0,1,1,2022
15708034,761.7,17.7,0.0,0.0,1,5,2022
15708042,978.27,19.1,0.0,0.0,1,5,2022
15714077,6019.69,473.7,0.0,0.0,2,14,2022
15714395,243.09,5.54,0.0,0.0,1,5,2022
15720549,1350.1299999999999,12.8,0.0,0.0,2,9,2022
15722681,1635.3899999999999,29.5,0.0,0.0,1,6,2022
15732849,9228.85,189.1,0.0,0.0,2,14,2022
15734248,87.4,0.0,0.0,0.0,1,1,2022
15734949,1005.1,0.0,0.0,0.0,1,1,2022
15743301,63588.37,0.0,25767.0,0.0,5,5,2022
15744308,8054.76,0.0,3122.0,0.0,1,1,2022
15748087,120.7,0.0,0.0,0.0,1,3,2022
15752394,23774.159999999996,60.6,9072.0,0.0,1,7,2022
15755407,1242.71,25.1,0.0,0.0,1,3,2022
15755733,1019.64,22.099999999999994,0.0,0.0,1,6,2022
15757809,1886.83,37.830000000000005,0.0,0.0,1,7,2022
15759240,278.4,0.0,0.0,0.0,1,1,2022
15759348,139.2,0.0,0.0,0.0,1,1,2022
15760230,1137.27,20.099999999999998,0.0,0.0,2,6,2022
15760648,890.66,20.0,0.0,0.0,1,7,2022
15761008,27790.780000000002,0.0,25249.1,0.0,2,7,2022
15761792,14.1,0.0,0.0,0.0,1,1,2022
15762985,548.17,15.1,0.0,0.0,1,6,2022
15764449,1087.7,0.0,0.0,0.0,1,2,2022
15777974,577.17,10.9,0.0,0.0,1,4,2022
15782447,118.9,2.6,0.0,0.0,1,1,2022
15783133,8978.33,0.0,4919.7,0.0,1,4,2022
15783532,17846.3,0.0,6666.0,0.0,1,2,2022
15788909,42.2,0.0,0.0,0.0,1,1,2022
15789336,21.1,0.0,0.0,0.0,1,1,2022
15792043,1058.87,14.600000000000001,0.0,0.0,1,6,2022
15793090,328.53,6.5,0.0,0.0,2,6,2022
15795190,13520.84,169.3,0.0,0.0,1,5,2022
15797339,15808.72,198.60000000000002,0.0,0.0,1,5,2022
15804106,75304.52,0.0,31513.0,0.0,4,4,2022
15806036,48489.799999999996,0.0,19578.0,0.0,1,2,2022
15808179,3554.13,77.7,0.0,0.0,1,5,2022
15811374,292.54,3.2,0.0,0.0,2,5,2022
15812885,381.13,12.5,0.0,0.0,1,5,2022
15815337,336.08000000000004,9.0,0.0,0.0,1,5,2022
15816597,5758.97,0.0,0.0,167900.0,1,9,2022
15820594,11750.380000000001,190.2,0.0,0.0,2,15,2022
15824832,2335.63,48.1,6.0,0.0,2,9,2022
15826533,2128.67,43.4,0.0,0.0,1,6,2022
15826800,709.8,18.4,0.0,0.0,1,6,2022
15827386,438.0,0.0,0.0,0.0,1,1,2022
15834943,1175.44,22.4,0.0,0.0,1,6,2022
15835443,21717.28,3.1,18296.4,0.0,4,10,2022
15847808,55806.34,0.0,21936.300000000003,0.0,3,3,2022
15848138,43.7,0.0,0.0,0.0,1,1,2022
15848391,480.6,0.0,0.0,0.0,2,3,2022
15849908,22277.51,0.0,21026.0,0.0,3,4,2022
15851376,21.63,0.3,0.0,0.0,1,1,2022
15852178,262.8,0.0,0.0,0.0,1,1,2022
15852283,6240.91,39.5,1606.9,0.0,2,12,2022
15852488,9351.34,0.0,0.0,237600.0,2,3,2022
15853530,566.88,11.8,0.0,0.0,1,4,2022
15861045,4070.2000000000003,0.0,0.0,0.0,1,4,2022
15861436,1825.25,47.599999999999994,0.0,0.0,1,6,2022
15861606,953.2,21.6,0.0,0.0,1,6,2022
15870397,3133.89,82.69999999999999,0.0,0.0,1,6,2022
15870648,43.8,0.0,0.0,0.0,1,1,2022
15871989,1294.59,45.2,0.0,0.0,1,6,2022
15874236,589.0500000000001,8.5,0.0,0.0,2,6,2022
15874791,233.76,6.0,0.0,0.0,1,4,2022
15874902,1340.05,26.5,0.0,10.0,2,8,2022
15875305,2220.63,0.0,850.0,0.0,1,1,2022
15877146,727.12,27.599999999999998,0.0,0.0,1,8,2022
15887605,18599.81,250.9,0.0,0.0,1,5,2022
15887702,35986.71,506.0,0.0,0.0,2,17,2022
15887990,69.6,0.0,0.0,0.0,1,1,2022
15888342,280.6,0.0,0.0,0.0,1,2,2022
15892404,12381.37,0.0,5313.0,0.0,1,1,2022
15900083,6688.32,0.0,2797.7,0.0,1,1,2022
15901977,24716.36,0.0,7893.49,0.0,2,6,2022
15902876,278.4,0.0,0.0,0.0,1,1,2022
15910194,34.8,0.0,0.0,0.0,1,1,2022
15910976,2736.56,56.5,0.0,0.0,2,7,2022
15916036,9303.99,0.0,0.0,240900.0,1,1,2022
15920378,13538.72,959.8,0.0,0.0,1,4,2022
15920572,102.2,0.0,0.0,0.0,1,1,2022
15926295,63.3,0.0,0.0,0.0,1,1,2022
15932635,724.27,15.5,0.0,0.0,1,5,2022
15932848,26265.88,434.8,0.0,0.0,2,12,2022
15938889,16098.77,226.7,0.0,0.0,2,8,2022
15938943,43.7,0.0,0.0,0.0,1,1,2022
15942630,439.6,1.0,0.0,0.0,2,3,2022
15943939,490.3,0.0,0.0,0.0,1,2,2022
15950781,261.37,6.1,0.0,0.0,2,6,2022
15951249,139.2,0.0,0.0,0.0,1,1,2022
15957107,1502.06,30.9,0.0,0.0,1,5,2022
15957972,36550.48,0.0,24788.0,0.0,2,8,2022
15958030,7698.69,110.7,0.0,0.0,1,5,2022
15961694,36227.22,562.0,0.0,0.0,1,6,2022
15964545,4200.37,88.0,0.0,0.0,1,6,2022
15970901,276.76,4.0,0.0,0.0,1,2,2022
15982071,5533.24,119.69999999999999,0.0,0.0,1,6,2022
15983094,1092.5,0.0,0.0,0.0,1,1,2022
15983949,979.86,14.8,0.0,0.0,2,6,2022
15985143,146.0,0.0,0.0,0.0,1,1,2022
15985380,8143.75,23.6,0.0,11000.0,2,2,2022
15986530,26060.35,0.0,21597.0,0.0,2,5,2022
15989793,127.55000000000001,0.0,0.0,150.0,2,2,2022
15990201,9842.83,155.4,0.0,0.0,1,6,2022
15991631,43844.4,0.0,48161.0,0.0,4,6,2022
15991690,1380.01,26.299999999999997,0.0,0.0,2,7,2022
15992832,9565.07,0.0,2913.9,0.0,1,1,2022
15993871,10488.81,1.0,3621.0,0.0,1,2,2022
15994738,896.8100000000001,21.0,0.0,0.0,1,5,2022
15995572,6909.599999999999,0.0,6602.35,0.0,1,5,2022
15996943,219.73000000000002,2.5,0.0,0.0,2,4,2022
16000396,656.09,12.8,0.0,0.0,1,5,2022
16002003,24549.58,327.7,0.0,0.0,1,6,2022
16002976,80.43,2.5999999999999996,0.0,0.0,1,4,2022
16005274,43.8,0.0,0.0,0.0,1,1,2022
16006297,579.16,14.2,0.0,0.0,1,5,2022
16006688,791.0200000000001,16.7,0.0,0.0,1,6,2022
16007889,40222.53,43.8,14806.0,0.0,5,9,2022
16016144,38028.92,505.5,0.0,0.0,1,7,2022
16018600,17444.41,0.0,10758.880000000001,0.0,2,3,2022
16019941,528.79,5.6,0.0,0.0,2,4,2022
16020338,78.5,0.0,0.0,0.0,1,2,2022
16021571,22610.0,0.0,0.0,38000.0,1,1,2022
16025585,38487.29,516.4000000000001,0.0,0.0,2,8,2022
16026492,6275.07,136.8,0.0,0.0,2,8,2022
16029092,4770.95,202.7,0.0,0.0,1,4,2022
16032646,20661.35,257.7,0.0,0.0,1,6,2022
16034193,839.25,15.4,0.0,0.0,1,6,2022
16034282,185.9,6.4,0.0,0.0,1,3,2022
16038989,1956.96,45.2,0.0,0.0,1,6,2022
16040037,423.47,0.0,0.0,0.0,1,1,2022
16044601,56094.76,797.5,0.0,0.0,2,10,2022
16045098,175.2,0.0,0.0,0.0,1,1,2022
16047309,1294.3999999999999,16.0,0.0,0.0,2,5,2022
16049174,26302.99,340.1,0.0,0.0,1,4,2022
16049387,333.3,0.0,0.0,0.0,1,1,2022
16051047,803.47,15.399999999999999,0.0,0.0,1,5,2022
16051101,69.6,0.0,0.0,0.0,1,1,2022
16052086,11589.359999999999,166.1,0.0,0.0,1,5,2022
16052434,699.2,0.0,0.0,0.0,1,1,2022
16054100,171.8,0.0,0.0,0.0,2,2,2022
16054801,69.6,0.0,0.0,0.0,1,1,2022
16059099,8005.03,561.6,0.0,0.0,6,28,2022
16061085,53405.5,0.0,0.0,103700.0,1,1,2022
16062332,24969.28,319.2,0.0,0.0,1,6,2022
16064696,4023.88,115.7,0.0,0.0,4,15,2022
16067830,8529.14,558.8,0.0,0.0,1,6,2022
16068136,69.6,0.0,0.0,0.0,1,1,2022
16069086,2362.96,56.4,0.0,0.0,1,5,2022
16074233,591.6,0.0,0.0,0.0,1,1,2022
16076147,19862.28,248.1,0.0,0.0,1,7,2022
16081442,589.1600000000001,9.0,0.0,0.0,1,4,2022
16081574,26506.690000000002,0.0,16475.0,0.0,2,5,2022
16084697,380.24,13.0,0.0,0.0,2,4,2022
16096180,189.8,0.0,0.0,0.0,1,1,2022
16096245,584.0,0.0,0.0,0.0,1,1,2022
16096741,481.13,11.100000000000001,0.0,0.0,1,6,2022
16098000,51056.46,700.4,0.0,0.0,2,11,2022
16098841,361.94,10.6,0.0,0.0,1,5,2022
16099104,1736.5,32.4,0.0,0.0,2,6,2022
16099880,17.37,0.0,0.0,37.67,1,1,2022
16099937,41806.05,536.9000000000001,0.0,0.0,2,8,2022
16102083,40469.67,0.0,16783.0,0.0,2,4,2022
16107093,1189.98,18.3,0.0,0.0,1,8,2022
16108243,87.4,0.0,0.0,0.0,1,1,2022
16109037,838.48,22.2,0.0,0.0,2,7,2022
16109673,187.25,1.3,0.0,0.0,2,4,2022
16111384,41.12,0.7,0.0,0.0,1,1,2022
16111872,43.7,0.0,0.0,0.0,1,1,2022
16112682,174.0,0.0,0.0,0.0,1,1,2022
16113190,460.51,8.2,0.0,0.0,1,4,2022
16116084,80500.53,1107.0,0.0,0.0,4,13,2022
16116483,9412.28,0.0,3363.3,0.0,1,1,2022
16117536,930.4399999999999,27.7,0.0,0.0,1,5,2022
16118737,38701.38,9.2,15871.0,0.0,2,6,2022
16119784,34217.380000000005,487.0,0.0,0.0,1,7,2022
16128872,198182.86,2734.0,0.0,0.0,1,11,2022
16131792,27418.66,428.2,0.0,0.0,2,14,2022
16134104,36319.11,490.7,0.0,0.0,1,8,2022
16134309,104.4,0.0,0.0,0.0,1,1,2022
16135593,2625.2,0.0,0.0,0.0,1,5,2022
16136182,866.72,16.5,0.0,0.0,1,3,2022
16138347,603.0899999999999,13.0,0.0,0.0,2,4,2022
16141291,1.38,0.0,0.0,3.0,1,1,2022
16142638,31913.559999999998,436.59999999999997,0.0,0.0,1,7,2022
16145475,0.0,0.0,0.0,0.0,1,1,2022
16154784,259.12,6.1000000000000005,0.0,0.0,1,5,2022
16165549,135547.8,1739.6,0.0,0.0,4,13,2022
16167282,39763.74,0.0,39005.0,0.0,2,6,2022
16167290,942.0,0.0,0.0,0.0,1,2,2022
16168041,46707.11,628.4,0.0,0.0,1,7,2022
16173800,38949.56,551.1,0.0,0.0,2,8,2022
16178071,86074.07,0.0,66891.1,0.0,3,5,2022
16179531,16381.19,4.0,20403.0,0.0,1,4,2022
16183342,29074.33,397.59999999999997,0.0,0.0,1,9,2022
16183407,2374.68,144.9,0.0,0.0,1,5,2022
16184845,11853.36,0.0,12464.0,0.0,1,4,2022
16186171,5160.34,120.8,0.0,0.0,1,5,2022
16189383,121816.93,1679.2999999999997,0.0,0.0,2,17,2022
16190497,38298.76,490.20000000000005,0.0,0.0,1,7,2022
16194239,417.6,0.0,0.0,0.0,1,1,2022
16194883,219.0,0.0,0.0,0.0,1,1,2022
16195596,25235.5,320.59999999999997,0.0,0.0,1,6,2022
16196878,167.7,0.0,0.0,0.0,1,2,2022
16201774,1291.6,0.0,0.0,0.0,2,4,2022
16201979,11022.66,0.0,4297.0,0.0,1,1,2022
16202096,278.4,3.0,0.0,0.0,1,2,2022
16203394,1012.4599999999999,20.5,0.0,0.0,1,6,2022
16208485,218.5,0.0,0.0,0.0,1,1,2022
16208949,1582.1299999999999,31.8,0.0,0.0,1,6,2022
16213640,1576.0,0.0,0.0,0.0,1,3,2022
16214000,5295.5599999999995,138.50000000000003,0.0,0.0,2,10,2022
16216682,588.98,0.0,14.0,0.0,1,3,2022
16216844,92.2,0.0,0.0,200.0,1,1,2022
16217700,804.4,0.0,0.0,0.0,2,2,2022
16217786,3462.68,2.2,2200.0,0.0,2,4,2022
16221945,13120.130000000001,0.0,8552.0,0.0,1,6,2022
16222283,44906.29,0.0,47624.0,0.0,1,7,2022
16223107,2487.7,0.0,0.0,0.0,1,4,2022
16228907,977.97,27.1,0.0,0.0,1,5,2022
16229237,1032.11,22.2,0.0,0.0,2,8,2022
16235075,28.2,0.0,0.0,0.0,1,1,2022
16239305,12238.75,154.0,0.0,0.0,1,6,2022
16239682,1341.3000000000002,0.0,0.0,0.0,1,3,2022
16241148,16010.95,4.0,5482.0,0.0,1,4,2022
16241989,26328.0,351.7,0.0,0.0,1,5,2022
16242837,14323.01,36.0,5675.0,0.0,1,3,2022
16243280,44177.83,595.0,0.0,0.0,1,6,2022
16244449,12264.16,0.0,4472.0,0.0,2,2,2022
16245097,1309.03,28.5,0.0,0.0,1,6,2022
16253979,139.2,0.0,0.0,0.0,1,1,2022
16256889,1836.59,47.0,0.0,0.0,1,1,2022
16258849,55388.52,705.6,0.0,0.0,2,11,2022
16260398,131.1,0.0,0.0,0.0,1,1,2022
16261580,3137.5,0.0,0.0,0.0,2,4,2022
16262145,13825.949999999999,16.6,6601.0,0.0,1,7,2022
16265241,260649.39,3301.7999999999997,0.0,0.0,5,15,2022
16267880,250.70999999999998,0.0,155.42000000000002,0.0,1,5,2022
16269379,270.61,8.3,0.0,5.27,1,6,2022
16269387,9955.84,0.0,4038.99,0.0,1,1,2022
16270075,29024.35,437.0,0.0,0.0,1,16,2022
16275131,10198.44,148.30000000000004,0.0,0.0,1,7,2022
16277339,353.86,5.6,0.0,0.0,1,7,2022
16277401,78.5,0.0,0.0,0.0,1,2,2022
16280305,194.9,5.0,0.0,0.0,1,4,2022
16280771,10036.37,0.0,8621.48,0.0,2,5,2022
16280801,54.510000000000005,0.0,0.0,5.0,1,2,2022
16280917,1078.8,0.0,0.0,0.0,1,1,2022
16283339,294.62,6.699999999999999,0.0,0.0,1,5,2022
16286443,1190.69,22.5,0.0,0.0,1,6,2022
16287695,530.28,26.0,0.0,0.0,1,7,2022
16287741,17846.09,0.0,10619.5,0.0,2,5,2022
16291706,1447.29,30.200000000000003,0.0,0.0,1,6,2022
16293903,3297.96,0.0,0.0,0.0,1,3,2022
16295671,448.47,7.5,0.0,0.0,2,7,2022
16295795,30711.5,391.50000000000006,0.0,0.0,1,7,2022
16295892,14991.1,0.0,8226.0,0.0,1,1,2022
16296406,14018.07,224.70000000000002,0.0,0.0,2,10,2022
16296791,10296.949999999999,148.5,0.0,0.0,1,6,2022
16299405,1023.95,19.4,0.0,0.0,1,5,2022
16299480,10892.12,0.0,27500.0,0.0,2,2,2022
16304689,713.83,25.2,0.0,0.0,1,5,2022
16306231,1932.61,68.8,0.0,0.0,2,6,2022
16307904,460.17,9.2,0.0,0.0,1,3,2022
16308277,144756.29,0.0,112258.1,0.0,7,12,2022
16308390,250.16999999999996,4.3,0.0,0.0,1,4,2022
16308447,249.65,4.2,0.0,0.0,1,2,2022
16309753,139.2,0.0,0.0,0.0,2,2,2022
16315435,21588.76,255.3,0.0,0.0,1,5,2022
16315974,62605.65,0.0,25755.0,0.0,1,2,2022
16315982,1076.29,17.700000000000003,0.0,0.0,1,3,2022
16317772,120103.81,1589.5,0.0,0.0,2,9,2022
16322091,463.21000000000004,20.8,0.0,0.0,1,5,2022
16325538,11896.92,196.7,0.0,0.0,1,7,2022
16326844,39166.78,544.3,0.0,0.0,2,9,2022
16331341,29.2,0.0,0.0,0.0,1,1,2022
16332135,48316.07000000001,653.0,0.0,0.0,2,6,2022
16333581,18883.129999999997,0.0,9745.1,0.0,2,6,2022
16333840,5201.49,0.0,1481.0,0.0,1,1,2022
16336181,27602.15,0.0,18762.37,0.0,4,7,2022
16336696,41908.07,562.2,0.0,0.0,1,7,2022
16338508,69.6,0.0,0.0,0.0,1,1,2022
16340871,993.6,12.4,0.0,0.0,1,2,2022
16344699,148.10000000000002,0.0,0.0,0.0,1,2,2022
16345148,104.4,0.0,0.0,0.0,1,1,2022
16345407,87.6,0.0,0.0,0.0,1,1,2022
16345474,2529.7200000000003,0.0,2.0,5600.0,2,7,2022
16348236,139.2,0.0,0.0,0.0,1,1,2022
16348244,80312.88,1093.7,0.0,0.0,3,9,2022
16357502,104.4,0.0,0.0,0.0,1,1,2022
16362778,786.6,0.0,0.0,0.0,1,1,2022
16364932,42.2,0.0,0.0,0.0,1,3,2022
16367192,6178.19,134.3,0.0,0.0,1,5,2022
16372145,1005.73,22.0,0.0,0.0,2,6,2022
16373583,58135.35999999999,4644.5,0.0,0.0,2,7,2022
16379506,17603.78,0.0,13534.0,0.0,1,4,2022
16381144,6298.64,142.0,0.0,0.0,1,12,2022
16381446,8600.91,270.2,0.0,0.0,3,18,2022
16384534,737.9200000000001,12.600000000000001,0.0,0.0,2,7,2022
16385700,1554.02,31.5,0.0,0.0,1,6,2022
16389188,1709.31,24.0,0.0,0.0,2,6,2022
16393649,807.5,0.0,0.0,0.0,1,3,2022
16394009,80082.2,0.0,38534.0,0.0,7,8,2022
16397075,69.6,0.0,0.0,0.0,1,1,2022
16399698,10770.0,234.3,0.0,0.0,3,14,2022
16402095,735.83,17.9,0.0,0.0,1,6,2022
16405841,545.1400000000001,9.5,0.0,0.0,1,3,2022
16415782,208.8,0.0,0.0,0.0,1,1,2022
16418404,51015.259999999995,654.6,0.0,0.0,2,7,2022
16418935,996.6,0.0,0.0,0.0,1,2,2022
16422371,568.53,28.0,0.0,0.0,1,2,2022
16423009,688.5999999999999,0.0,0.0,0.0,1,2,2022
16423432,2052.5699999999997,43.6,0.0,0.0,1,6,2022
16426172,30855.5,0.0,3700.0,0.0,2,4,2022
16431109,10407.779999999999,0.0,0.0,46900.0,3,5,2022
16438278,1483.23,33.400000000000006,0.0,0.0,2,6,2022
16445134,4453.25,80.60000000000001,0.0,0.0,1,6,2022
16445746,45251.96,581.3,0.0,0.0,1,8,2022
16447579,682.04,16.2,0.0,0.0,1,5,2022
16447978,34.8,0.0,0.0,0.0,1,1,2022
16449571,786.13,19.4,0.0,0.0,2,5,2022
16450545,16050.19,0.0,6277.0,0.0,1,1,2022
16452106,2886.21,46.0,0.0,0.0,1,5,2022
16453838,2313.79,45.9,0.0,0.0,1,6,2022
16454079,74971.94,1061.1,0.0,0.0,1,6,2022
16458007,46761.16,586.4,0.0,0.0,1,8,2022
16458074,2219.6,49.599999999999994,0.0,0.0,1,5,2022
16461970,1488.7,26.1,0.0,0.0,1,5,2022
16463108,2738.87,77.1,0.0,0.0,2,9,2022
16463132,44240.12,599.0,0.0,0.0,1,10,2022
16463507,1314.82,26.299999999999997,0.0,0.0,2,6,2022
16463892,31889.550000000003,40.0,10529.0,0.0,1,7,2022
16463949,115.25,0.0,0.0,0.0,1,2,2022
16465577,522.0,0.0,0.0,0.0,1,1,2022
16467243,337.6,0.0,0.0,0.0,1,1,2022
16470236,1428.52,32.5,0.0,0.0,1,5,2022
16472530,69.6,0.0,0.0,0.0,1,1,2022
16482986,1147.84,25.700000000000003,0.0,0.0,1,6,2022
16484644,277.67,12.0,0.0,0.0,1,2,2022
16486485,33626.18,434.8,0.0,0.0,1,5,2022
16488399,35618.91,0.0,13346.2,0.0,2,2,2022
16488488,18166.81,0.0,11826.0,0.0,1,2,2022
16491608,37318.32,0.0,39540.0,0.0,1,4,2022
16494585,31655.51,0.0,15903.3,0.0,2,5,2022
16495883,1376.98,23.1,0.0,0.0,1,6,2022
16507695,4792.26,102.3,0.0,0.0,1,8,2022
16511080,1294.9,0.0,0.0,0.0,1,2,2022
16512680,1267.36,25.200000000000003,0.0,0.0,1,6,2022
16515604,45.64,0.0,0.0,99.0,1,1,2022
16520004,32419.300000000003,489.8,0.0,0.0,1,7,2022
16522139,524.28,13.799999999999999,0.0,0.0,1,5,2022
16522783,1740.0,0.0,0.0,0.0,1,1,2022
16524107,1336.6200000000001,32.5,0.0,0.0,2,10,2022
