CVR,CropCode,AcreageSize,MatchedSum,Diff,PctDiff,TotalMarkerArea,TotalGKEAArea,RatioToTotal,Subset,Source
39564386,1,171.28,171.27,-0.009999999999990905,-0.005838393274165638,182.29,,93.95468758571508,"[('Marker_2022.366351', 0.31), ('Marker_2022.312238', 1.56), ('Marker_2022.377466', 2.21), ('Marker_2022.336338', 2.38), ('Marker_2022.428050', 9.92), ('Marker_2022.440584', 13.32), ('Marker_2022.336337', 16.83), ('Marker_2022.336332', 17.49), ('Marker_2022.440585', 20.26), ('Marker_2022.355727', 27.98), ('Marker_2022.336336', 28.97), ('Marker_2022.350643', 30.04)]",Marker_Tie_Break
39625415,583,10.0,10.01,0.009999999999999787,0.09999999999999788,,10.65,93.9906103286385,"[('122-0', 10.01)]",GKEA_Direct_Unique
39858126,108,58.83,58.07,-0.759999999999998,-1.2918578956314772,63.39,,91.60750907083136,"[('Marker_2022.272805', 1.91), ('Marker_2022.222369', 7.5), ('Marker_2022.222915', 20.27), ('Marker_2022.272993', 28.39)]",Marker_Tie_Break
39913119,528,22.0,22.06,0.05999999999999872,0.2727272727272669,24.27,,90.89410795220437,"[('Marker_2022.251875', 0.83), ('Marker_2022.251876', 1.2), ('Marker_2022.251868', 1.67), ('Marker_2022.252132', 2.76), ('Marker_2022.252131', 3.23), ('Marker_2022.251874', 3.67), ('Marker_2022.251870', 3.87), ('Marker_2022.251872', 4.83)]",Marker_Tie_Break
39957329,1,14.57,14.600000000000001,0.030000000000001137,0.20590253946466117,16.580000000000002,,88.05790108564536,"[('Marker_2022.324629', 1.92), ('Marker_2022.324628', 5.49), ('Marker_2022.324627', 7.19)]",Marker_Tie_Break
39913119,529,4.5,4.58,0.08000000000000007,1.7777777777777795,5.3,,86.41509433962264,"[('Marker_2022.251871', 2.28), ('Marker_2022.251873', 2.3)]",Marker_Direct_Unique
40098178,22,30.0,29.830000000000002,-0.16999999999999815,-0.5666666666666605,30.6,,97.48366013071895,"[('Marker_2022.211130', 2.55), ('Marker_2022.210577', 3.94), ('Marker_2022.210576', 6.61), ('Marker_2022.211131', 16.73)]",Marker_Tie_Break
40128468,1,8.87,9.03,0.16000000000000014,1.803833145434049,19.119999999999997,,47.22803347280335,"[('Marker_2022.260732', 9.03)]",Marker_Direct_Unique
40130888,583,12.52,12.52,0.0,0.0,20.79,,60.22126022126022,"[('Marker_2022.12525', 2.08), ('Marker_2022.61876', 2.44), ('Marker_2022.12522', 3.37), ('Marker_2022.12524', 4.63)]",Marker_Tie_Break
40143009,260,4.89,4.89,0.0,0.0,9.51,,51.419558359621455,"[('Marker_2022.201151', 4.89)]",Marker_Direct_Unique
40226281,1,17.73,17.82,0.08999999999999986,0.5076142131979687,26.93,,66.1715558856294,"[('Marker_2022.107207', 0.87), ('Marker_2022.153063', 1.16), ('Marker_2022.99326', 1.91), ('Marker_2022.99328', 3.21), ('Marker_2022.122162', 10.67)]",Marker_Direct_Unique
40227040,1,12.7,12.7,0.0,0.0,17.65,,71.95467422096317,"[('Marker_2022.168902', 12.7)]",Marker_Direct_Unique
40357009,3,47.53,47.53,0.0,0.0,58.89,,80.70979792834098,"[('Marker_2022.545797', 3.52), ('Marker_2022.545798', 9.32), ('Marker_2022.545799', 13.61), ('Marker_2022.548836', 21.08)]",Marker_Direct_Unique
40533664,583,8.6,8.629999999999999,0.02999999999999936,0.34883720930231815,16.38,,52.68620268620269,"[('Marker_2022.287592', 0.12), ('Marker_2022.287591', 8.51)]",Marker_Tie_Break
40555277,152,96.07,96.83,0.7600000000000051,0.7910898303320548,103.08,,93.93674815677144,"[('Marker_2022.411388', 9.55), ('Marker_2022.372382', 9.97), ('Marker_2022.473018', 16.17), ('Marker_2022.372380', 17.36), ('Marker_2022.445414', 43.78)]",Marker_Direct_Unique
40596240,1,170.21,170.1,-0.11000000000001364,-0.06462605017332333,180.18,,94.4055944055944,"[('Marker_2022.267930', 8.11), ('Marker_2022.253267', 13.1), ('Marker_2022.349262', 13.49), ('Marker_2022.290692', 15.81), ('Marker_2022.300480', 16.75), ('Marker_2022.253257', 19.86), ('Marker_2022.309581', 27.47), ('Marker_2022.259146', 55.51)]",Marker_Tie_Break
40616764,583,10.87,10.870000000000001,1.7763568394002505e-15,1.6341829249312334e-14,,33.64,32.312722948870395,"[('9-0', 0.4), ('5-0', 0.61), ('4-0', 1.0), ('10-0', 2.91), ('7-0', 5.95)]",GKEA_Tie_Break
40616764,583,21.42,21.42,0.0,0.0,,33.64,63.67419738406659,"[('12-0', 1.8), ('3-0', 2.48), ('10-0', 2.91), ('8-0', 3.4), ('6-0', 4.88), ('7-0', 5.95)]",GKEA_Tie_Break
40616764,583,30.28,30.240000000000002,-0.03999999999999915,-0.13210039630118608,,33.64,89.89298454221166,"[('9-0', 0.4), ('5-0', 0.61), ('4-0', 1.0), ('12-0', 1.8), ('3-0', 2.48), ('10-0', 2.91), ('6-2', 3.2), ('11-0', 3.41), ('6-1', 3.6), ('6-0', 4.88), ('7-0', 5.95)]",GKEA_Tie_Break
40616764,583,31.67,31.63,-0.0400000000000027,-0.12630249447427438,,33.64,94.02497027348394,"[('12-0', 1.8), ('3-0', 2.48), ('10-0', 2.91), ('6-2', 3.2), ('8-0', 3.4), ('11-0', 3.41), ('6-1', 3.6), ('6-0', 4.88), ('7-0', 5.95)]",GKEA_Tie_Break
40625046,1,23.35,23.439999999999998,0.0899999999999963,0.38543897216272505,24.54,,95.51752241238793,"[('Marker_2022.552003', 10.03), ('Marker_2022.431422', 13.41)]",Marker_Direct_Unique
40794514,5,1.64,1.6400000000000001,2.220446049250313e-16,1.3539305178355568e-14,1.84,,89.1304347826087,"[('Marker_2022.16133', 0.27), ('Marker_2022.15497', 0.39), ('Marker_2022.15500', 0.49), ('Marker_2022.16135', 0.49)]",Marker_Direct_Unique
40839968,3,27.24,27.22,-0.019999999999999574,-0.07342143906020401,29.48,,92.33378561736771,"[('Marker_2022.316758', 2.71), ('Marker_2022.371203', 12.15), ('Marker_2022.371200', 12.36)]",Marker_Tie_Break
40942114,102,6.98,6.98,0.0,0.0,11.63,,60.01719690455718,"[('Marker_2022.376941', 6.98)]",Marker_Direct_Unique
40952691,583,33.66,33.66,0.0,0.0,,35.23,95.54357082032358,"[('1-a', 0.33), ('9-p', 0.54), ('21-c', 0.6), ('21-b', 0.62), ('21-o', 0.77), ('16-b', 0.79), ('19-c', 1.09), ('21-p', 1.2), ('19-f', 1.32), ('12-cfh', 2.16), ('20-g', 2.19), ('16-def', 2.8), ('401', 19.25)]",GKEA_Tie_Break
40964770,10,85.63,85.63,0.0,0.0,94.03,,91.06668084653833,"[('Marker_2022.525152', 14.72), ('Marker_2022.556609', 34.91), ('Marker_2022.556610', 36.0)]",Marker_Direct_Unique
40952705,581,2.73,2.71,-0.020000000000000018,-0.7326007326007333,,2.81,96.44128113879003,"[('311-f', 0.12), ('306-f', 0.12), ('319-b', 0.22), ('313-g', 0.5), ('313-ay', 1.75)]",GKEA_Tie_Break
40979425,1,26.71,26.76,0.05000000000000071,0.18719580681393003,28.990000000000002,,92.3076923076923,"[('Marker_2022.243089', 1.97), ('Marker_2022.278282', 7.24), ('Marker_2022.278281', 17.55)]",Marker_Tie_Break
41023856,10,7.45,7.45,0.0,0.0,8.18,,91.0757946210269,"[('Marker_2022.90230', 7.45)]",Marker_Direct_Unique
41024836,11,31.91,31.88,-0.030000000000001137,-0.09401441554372027,,93.63,34.048915945743886,"[('3', 1.46), ('23', 3.5), ('2a', 4.83), ('22', 22.09)]",GKEA_Tie_Break
41030429,583,87.5,87.41,-0.09000000000000341,-0.10285714285714677,,554.62,15.760340413255921,"[('44', 2.38), ('233 b', 2.67), ('26 b', 2.71), ('109 a', 2.78), ('104 a', 2.95), ('215', 3.84), ('218', 3.84), ('26 a', 4.12), ('216', 4.16), ('212', 5.04), ('207a', 5.37), ('46', 5.51), ('48 b', 5.64), ('126 a', 6.53), ('49', 6.66), ('52', 6.73), ('233 a', 7.9), ('50', 8.58)]",GKEA_Tie_Break
41038217,583,5.0,4.99,-0.009999999999999787,-0.19999999999999576,5.77,,86.48180242634317,"[('Marker_2022.312458', 0.82), ('Marker_2022.312457', 2.03), ('Marker_2022.312459', 2.14)]",Marker_Tie_Break
41040262,513,3.1,3.0999999999999996,-4.440892098500626e-16,-1.4325458382260084e-14,13.49,,22.97998517420311,"[('Marker_2022.117026', 0.28), ('Marker_2022.71020', 2.82)]",Marker_Tie_Break
41040262,513,7.2,7.2,0.0,0.0,13.49,,53.372868791697556,"[('Marker_2022.189642', 1.61), ('Marker_2022.71019', 2.77), ('Marker_2022.71020', 2.82)]",Marker_Tie_Break
41040262,513,8.0,8.0,0.0,0.0,13.49,,59.30318754633062,"[('Marker_2022.117025', 0.03), ('Marker_2022.189643', 0.72), ('Marker_2022.71021', 1.66), ('Marker_2022.71019', 2.77), ('Marker_2022.71020', 2.82)]",Marker_Tie_Break
41040262,513,8.8,8.8,0.0,0.0,13.49,,65.23350630096368,"[('Marker_2022.189643', 0.72), ('Marker_2022.189641', 0.94), ('Marker_2022.71021', 1.66), ('Marker_2022.71018', 2.66), ('Marker_2022.71020', 2.82)]",Marker_Tie_Break
41040262,513,9.9,9.86,-0.040000000000000924,-0.4040404040404133,,13.51,72.98297557364914,"[('43-0', 1.61), ('20-0', 2.66), ('21-0', 2.77), ('22-0', 2.82)]",GKEA_Tie_Break
41040262,513,10.5,10.52,0.019999999999999574,0.1904761904761864,13.49,,77.98369162342476,"[('Marker_2022.189643', 0.72), ('Marker_2022.189641', 0.94), ('Marker_2022.189642', 1.61), ('Marker_2022.71021', 1.66), ('Marker_2022.71019', 2.77), ('Marker_2022.71020', 2.82)]",Marker_Tie_Break
41040262,513,11.9,11.879999999999999,-0.02000000000000135,-0.16806722689076764,13.49,,88.06523350630096,"[('Marker_2022.117025', 0.03), ('Marker_2022.117026', 0.28), ('Marker_2022.189643', 0.72), ('Marker_2022.189641', 0.94), ('Marker_2022.71021', 1.66), ('Marker_2022.71018', 2.66), ('Marker_2022.71019', 2.77), ('Marker_2022.71020', 2.82)]",Marker_Tie_Break
41105062,3,7.82,7.82,0.0,0.0,13.21,,59.19757759273278,"[('Marker_2022.21242', 1.31), ('Marker_2022.21428', 1.88), ('Marker_2022.21429', 4.63)]",Marker_Tie_Break
41242426,260,102.87,103.32,0.44999999999998863,0.437445319335072,125.14,,82.56352884769058,"[('Marker_2022.446430', 4.01), ('Marker_2022.460562', 25.05), ('Marker_2022.462169', 31.21), ('Marker_2022.506378', 43.05)]",Marker_Direct_Unique
41242426,216,149.2,149.44,0.2400000000000091,0.1608579088471911,156.61,,95.42174829193537,"[('Marker_2022.465422', 1.61), ('Marker_2022.462477', 6.17), ('Marker_2022.421641', 7.0), ('Marker_2022.520848', 9.73), ('Marker_2022.446429', 10.24), ('Marker_2022.412516', 14.63), ('Marker_2022.421640', 16.29), ('Marker_2022.508954', 20.66), ('Marker_2022.460560', 30.32), ('Marker_2022.508955', 32.79)]",Marker_Tie_Break
41242566,1,94.18,94.19,0.009999999999990905,0.010617965597781807,,96.59,97.51527073195983,"[('45-0', 2.55), ('89-0', 2.63), ('14-0', 3.24), ('29-0', 3.53), ('70-1b', 4.99), ('74-0', 5.6), ('2-0', 7.17), ('71-0', 9.17), ('7-0', 10.06), ('72-0', 12.66), ('47-0', 13.79), ('70-1a', 18.8)]",GKEA_Tie_Break
41286938,1,10.0,9.94,-0.0600000000000005,-0.600000000000005,19.56,,50.81799591002045,"[('Marker_2022.408081', 9.94)]",Marker_Direct_Unique
41336315,1,22.95,22.92,-0.029999999999997584,-0.1307189542483555,30.39,,75.41954590325766,"[('Marker_2022.251648', 2.22), ('Marker_2022.251649', 2.43), ('Marker_2022.251654', 3.42), ('Marker_2022.251652', 4.27), ('Marker_2022.251651', 5.08), ('Marker_2022.198281', 5.5)]",Marker_Tie_Break
41336315,1,24.96,24.96,0.0,0.0,30.39,,82.13228035538006,"[('Marker_2022.228859', 1.28), ('Marker_2022.251648', 2.22), ('Marker_2022.251649', 2.43), ('Marker_2022.251653', 4.18), ('Marker_2022.251652', 4.27), ('Marker_2022.251651', 5.08), ('Marker_2022.198281', 5.5)]",Marker_Tie_Break
41499060,1,4.29,4.3100000000000005,0.020000000000000462,0.46620046620047695,5.2700000000000005,,81.78368121442125,"[('Marker_2022.258432', 0.69), ('Marker_2022.258431', 3.62)]",Marker_Direct_Unique
41616253,22,9.08,9.08,0.0,0.0,18.31,,49.59038776624796,"[('Marker_2022.406793', 1.99), ('Marker_2022.445557', 7.09)]",Marker_Tie_Break
41746718,1,6.55,6.55,0.0,0.0,9.79,,66.90500510725231,"[('Marker_2022.196936', 0.74), ('Marker_2022.142751', 5.81)]",Marker_Direct_Unique
41857102,1,31.3,31.259999999999998,-0.0400000000000027,-0.12779552715655815,38.519999999999996,,81.15264797507788,"[('Marker_2022.481326', 13.86), ('Marker_2022.439585', 17.4)]",Marker_Direct_Unique
41918055,1,14.3,14.370000000000001,0.07000000000000028,0.4895104895104915,18.12,,79.30463576158941,"[('Marker_2022.10592', 5.4), ('Marker_2022.11217', 8.97)]",Marker_Direct_Unique
41922206,11,66.27,66.27,0.0,0.0,,69.17,95.8074309671823,"[('27-0', 1.19), ('45-0', 1.26), ('15-0', 2.11), ('16-0', 3.92), ('14-0', 10.84), ('13-0', 13.11), ('17-0', 14.59), ('13-1', 19.25)]",GKEA_Tie_Break
41956127,1,21.89,21.92,0.030000000000001137,0.13704888076747893,22.75,,96.35164835164835,"[('Marker_2022.94564', 0.65), ('Marker_2022.94128', 0.67), ('Marker_2022.73620', 0.9), ('Marker_2022.46698', 0.91), ('Marker_2022.46697', 1.02), ('Marker_2022.70006', 1.13), ('Marker_2022.70001', 1.15), ('Marker_2022.96593', 1.2), ('Marker_2022.69439', 1.23), ('Marker_2022.116900', 1.23), ('Marker_2022.69559', 1.24), ('Marker_2022.94123', 1.31), ('Marker_2022.94131', 1.34), ('Marker_2022.73615', 1.46), ('Marker_2022.70832', 1.59), ('Marker_2022.116899', 2.06), ('Marker_2022.116897', 2.83)]",Marker_Tie_Break
41953063,216,22.43,22.36,-0.07000000000000028,-0.3120820329915305,23.369999999999997,,95.67821994009414,"[('Marker_2022.280892', 2.57), ('Marker_2022.281693', 19.79)]",Marker_Direct_Unique
41989378,101,6.45,6.45,0.0,0.0,9.85,,65.48223350253808,"[('Marker_2022.446046', 6.45)]",Marker_Direct_Unique
42102458,11,29.51,29.52,0.00999999999999801,0.03388681802778045,38.6,,76.47668393782384,"[('Marker_2022.292585', 4.87), ('Marker_2022.349764', 5.45), ('Marker_2022.323361', 19.2)]",Marker_Tie_Break
42057231,152,5.41,5.41,0.0,0.0,7.2700000000000005,,74.41540577716643,"[('Marker_2022.201333', 5.41)]",Marker_Direct_Unique
42057231,152,5.88,5.88,0.0,0.0,7.2700000000000005,,80.88033012379641,"[('Marker_2022.201334', 0.47), ('Marker_2022.201333', 5.41)]",Marker_Direct_Unique
42057231,152,8.89,8.89,0.0,0.0,,10.28,86.47859922178989,"[('14', 0.47), ('8', 1.22), ('7', 1.79), ('13', 5.41)]",GKEA_Tie_Break
42537659,150,40.4,40.44,0.03999999999999915,0.0990099009900969,49.52,,81.66397415185781,"[('Marker_2022.526876', 4.47), ('Marker_2022.439705', 11.08), ('Marker_2022.469564', 11.32), ('Marker_2022.469565', 13.57)]",Marker_Direct_Unique
42940364,583,17.86,17.8,-0.05999999999999872,-0.3359462486002168,,18.36,96.94989106753813,"[('1-2', 0.13), ('1-3', 0.17), ('4', 0.85), ('3', 6.62), ('2', 10.03)]",GKEA_Tie_Break
43073184,11,143.01,143.01,0.0,0.0,146.22,,97.8046778826426,"[('Marker_2022.33498', 2.42), ('Marker_2022.135170', 3.55), ('Marker_2022.135172', 3.59), ('Marker_2022.33495', 6.36), ('Marker_2022.54265', 12.18), ('Marker_2022.33833', 21.89), ('Marker_2022.134573', 21.99), ('Marker_2022.135171', 29.09), ('Marker_2022.34505', 41.94)]",Marker_Tie_Break
43193031,1,40.53,40.53,0.0,0.0,46.45,,87.2551130247578,"[('Marker_2022.416112', 2.03), ('Marker_2022.416105', 4.28), ('Marker_2022.416108', 4.39), ('Marker_2022.501068', 6.11), ('Marker_2022.397753', 6.24), ('Marker_2022.501070', 7.57), ('Marker_2022.397754', 9.91)]",Marker_Tie_Break
43073184,1,81.97,81.97,0.0,0.0,85.01,,96.42395012351489,"[('Marker_2022.57280', 3.28), ('Marker_2022.135173', 4.94), ('Marker_2022.57281', 6.21), ('Marker_2022.57278', 7.69), ('Marker_2022.135174', 11.11), ('Marker_2022.54268', 19.39), ('Marker_2022.57276', 29.35)]",Marker_Tie_Break
44238713,101,30.92,31.009999999999998,0.0899999999999963,0.2910737386804538,41.29,,75.10293049164446,"[('Marker_2022.478405', 8.03), ('Marker_2022.460044', 9.37), ('Marker_2022.479133', 13.61)]",Marker_Direct_Unique
44485958,1,5.25,5.25,0.0,0.0,8.57,,61.260210035005834,"[('Marker_2022.342567', 5.25)]",Marker_Direct_Unique
45026019,101,16.6,16.599999999999998,-3.552713678800501e-15,-2.1401889631328317e-14,20.5,,80.97560975609755,"[('Marker_2022.301737', 1.98), ('Marker_2022.301736', 14.62)]",Marker_Direct_Unique
45376559,1,47.87,47.93,0.060000000000002274,0.1253394610403223,48.910000000000004,,97.99631977100796,"[('Marker_2022.25360', 1.15), ('Marker_2022.48868', 1.18), ('Marker_2022.25364', 2.75), ('Marker_2022.48867', 4.03), ('Marker_2022.48969', 7.44), ('Marker_2022.95820', 7.58), ('Marker_2022.25032', 10.97), ('Marker_2022.48866', 12.83)]",Marker_Tie_Break
46203011,5,0.58,0.59,0.010000000000000009,1.7241379310344844,0.61,,96.72131147540983,"[('Marker_2022.328891', 0.12), ('Marker_2022.376259', 0.13), ('Marker_2022.328893', 0.15), ('Marker_2022.381625', 0.19)]",Marker_Direct_Unique
47523257,11,187.21,187.21,0.0,0.0,199.69,,93.75031298512695,"[('Marker_2022.501250', 5.42), ('Marker_2022.355999', 6.72), ('Marker_2022.536863', 7.42), ('Marker_2022.407775', 7.51), ('Marker_2022.443670', 7.52), ('Marker_2022.534290', 8.45), ('Marker_2022.452706', 8.69), ('Marker_2022.356000', 8.85), ('Marker_2022.498684', 9.89), ('Marker_2022.372730', 10.77), ('Marker_2022.372734', 11.1), ('Marker_2022.358749', 11.42), ('Marker_2022.372732', 12.41), ('Marker_2022.384194', 15.45), ('Marker_2022.501048', 16.12), ('Marker_2022.498683', 16.32), ('Marker_2022.330106', 23.15)]",Marker_Tie_Break
47728568,1,13.18,13.18,0.0,0.0,17.64,,74.71655328798185,"[('Marker_2022.446561', 3.22), ('Marker_2022.446560', 4.17), ('Marker_2022.446559', 5.79)]",Marker_Direct_Unique
47668514,11,10.55,10.55,0.0,0.0,13.64,,77.34604105571847,"[('Marker_2022.17035', 2.24), ('Marker_2022.17031', 8.31)]",Marker_Direct_Unique
48893058,583,6.79,6.79,0.0,0.0,16.9,,40.17751479289941,"[('Marker_2022.140159', 3.2), ('Marker_2022.140158', 3.59)]",Marker_Tie_Break
50895556,1,11.74,11.74,0.0,0.0,12.59,,93.24861000794282,"[('Marker_2022.562026', 11.74)]",Marker_Direct_Unique
50938751,11,7.92,7.92,0.0,0.0,22.16,,35.74007220216606,"[('Marker_2022.546994', 7.92)]",Marker_Direct_Unique
50999815,1,10.13,10.13,0.0,0.0,32.75,,30.931297709923665,"[('Marker_2022.213715', 10.13)]",Marker_Tie_Break
51337328,1,9.0,9.11,0.10999999999999943,1.2222222222222159,10.49,,86.84461391801716,"[('Marker_2022.188776', 1.66), ('Marker_2022.243047', 7.45)]",Marker_Tie_Break
51363450,1,18.0,17.78,-0.21999999999999886,-1.2222222222222159,20.24,,87.84584980237156,"[('Marker_2022.272831', 4.39), ('Marker_2022.272832', 4.72), ('Marker_2022.226245', 8.67)]",Marker_Direct_Unique
51363450,1,19.53,19.33,-0.20000000000000284,-1.024065540194587,20.24,,95.50395256916995,"[('Marker_2022.226244', 1.55), ('Marker_2022.272831', 4.39), ('Marker_2022.272832', 4.72), ('Marker_2022.226245', 8.67)]",Marker_Direct_Unique
52008719,3,13.6,13.62,0.019999999999999574,0.14705882352940863,18.09,,75.29021558872306,"[('Marker_2022.433894', 2.86), ('Marker_2022.433892', 10.76)]",Marker_Direct_Unique
52711150,1,8.21,8.209999999999999,-1.7763568394002505e-15,-2.1636502306945802e-14,12.52,,65.57507987220447,"[('Marker_2022.387299', 0.83), ('Marker_2022.387298', 1.44), ('Marker_2022.550616', 1.64), ('Marker_2022.550617', 1.64), ('Marker_2022.550128', 2.66)]",Marker_Tie_Break
52865751,11,6.05,6.05,0.0,0.0,11.98,,50.5008347245409,"[('Marker_2022.398754', 6.05)]",Marker_Tie_Break
53117511,1,28.75,28.75,0.0,0.0,31.11,,92.41401478624238,"[('Marker_2022.1140', 0.95), ('Marker_2022.2861', 1.36), ('Marker_2022.1138', 2.59), ('Marker_2022.1136', 3.75), ('Marker_2022.2862', 3.93), ('Marker_2022.1726', 4.6), ('Marker_2022.1724', 4.71), ('Marker_2022.2860', 6.86)]",Marker_Tie_Break
54918216,583,22.5,22.64,0.14000000000000057,0.6222222222222248,,27.99,80.88603072525903,"[('13-0', 0.83), ('16-0', 1.27), ('17-0', 5.04), ('6-0', 6.68), ('10-0', 8.82)]",GKEA_Tie_Break
55484813,1,63.96,63.85,-0.10999999999999943,-0.1719824890556589,83.31,,76.64145960869043,"[('Marker_2022.228011', 2.7), ('Marker_2022.246244', 16.5), ('Marker_2022.256108', 20.65), ('Marker_2022.276743', 24.0)]",Marker_Tie_Break
57175613,260,82.27,82.35,0.0799999999999983,0.0972407925124569,85.14999999999999,,96.71168526130359,"[('Marker_2022.254472', 1.19), ('Marker_2022.254498', 2.37), ('Marker_2022.254471', 2.39), ('Marker_2022.253952', 4.31), ('Marker_2022.218633', 6.06), ('Marker_2022.245499', 9.44), ('Marker_2022.245501', 9.57), ('Marker_2022.270825', 12.7), ('Marker_2022.254473', 15.08), ('Marker_2022.245500', 19.24)]",Marker_Tie_Break
57268719,2,15.32,15.43,0.10999999999999943,0.7180156657963409,26.16,,58.98318042813455,"[('Marker_2022.270999', 6.22), ('Marker_2022.254849', 9.21)]",Marker_Direct_Unique
57960612,11,2.01,2.01,0.0,0.0,3.32,,60.54216867469879,"[('Marker_2022.217672', 2.01)]",Marker_Direct_Unique
58098914,15,9.17,9.17,0.0,0.0,11.879999999999999,,77.1885521885522,"[('Marker_2022.385184', 2.38), ('Marker_2022.441863', 2.8), ('Marker_2022.384669', 3.99)]",Marker_Tie_Break
59108115,22,126.67,126.38,-0.29000000000000625,-0.2289413436488563,131.96,,95.77144589269476,"[('Marker_2022.485437', 13.68), ('Marker_2022.551865', 18.95), ('Marker_2022.485438', 26.75), ('Marker_2022.510302', 32.31), ('Marker_2022.534579', 34.69)]",Marker_Direct_Unique
60503214,11,81.82,81.8,-0.01999999999999602,-0.024443901246634106,104.43,,78.32998180599444,"[('Marker_2022.373772', 2.79), ('Marker_2022.388049', 9.37), ('Marker_2022.517424', 21.92), ('Marker_2022.373771', 47.72)]",Marker_Tie_Break
60503214,11,82.55,82.51,-0.03999999999999204,-0.04845548152633803,104.43,,79.00986306616873,"[('Marker_2022.373772', 2.79), ('Marker_2022.473213', 6.17), ('Marker_2022.388049', 9.37), ('Marker_2022.388048', 16.46), ('Marker_2022.373771', 47.72)]",Marker_Tie_Break
60503214,11,95.1,95.06,-0.03999999999999204,-0.042060988433219815,104.43,,91.02748252417886,"[('Marker_2022.373772', 2.79), ('Marker_2022.473213', 6.17), ('Marker_2022.388048', 16.46), ('Marker_2022.517424', 21.92), ('Marker_2022.373771', 47.72)]",Marker_Tie_Break
61065911,11,21.42,21.41,-0.010000000000001563,-0.046685340802995155,34.84,,61.45235361653272,"[('Marker_2022.291868', 3.9), ('Marker_2022.399163', 17.51)]",Marker_Direct_Unique
63504157,11,10.5,10.5,0.0,0.0,13.21,,79.48523845571536,"[('Marker_2022.325960', 10.5)]",Marker_Direct_Unique
64269712,216,20.76,20.76,0.0,0.0,30.26,,68.60541969596827,"[('Marker_2022.106318', 0.3), ('Marker_2022.106315', 0.79), ('Marker_2022.107535', 0.91), ('Marker_2022.106316', 1.1), ('Marker_2022.96561', 1.48), ('Marker_2022.96560', 3.88), ('Marker_2022.184188', 12.3)]",Marker_Tie_Break
64401254,1,6.0,5.96,-0.040000000000000036,-0.6666666666666672,7.88,,75.63451776649747,"[('Marker_2022.273342', 2.16), ('Marker_2022.273341', 3.8)]",Marker_Direct_Unique
64549154,1,10.1,10.1,0.0,0.0,15.89,,63.561988672120826,"[('Marker_2022.74890', 0.52), ('Marker_2022.9271', 2.46), ('Marker_2022.74891', 7.12)]",Marker_Direct_Unique
65373351,216,24.46,24.46,0.0,0.0,27.44,,89.1399416909621,"[('Marker_2022.195131', 2.14), ('Marker_2022.185468', 3.09), ('Marker_2022.195130', 3.27), ('Marker_2022.185467', 15.96)]",Marker_Tie_Break
65456168,11,22.36,22.36,0.0,0.0,73.33,,30.492295104322924,"[('Marker_2022.6347', 1.1), ('Marker_2022.6346', 4.22), ('Marker_2022.5808', 17.04)]",Marker_Tie_Break
65456168,11,60.54,60.54,0.0,0.0,73.33,,82.5582981044593,"[('Marker_2022.6347', 1.1), ('Marker_2022.5807', 9.28), ('Marker_2022.6350', 10.12), ('Marker_2022.6887', 10.75), ('Marker_2022.6349', 12.25), ('Marker_2022.5808', 17.04)]",Marker_Tie_Break
65456168,11,64.76,64.75999999999999,-1.4210854715202004e-14,-2.19438769536782e-14,73.33,,88.31310514114277,"[('Marker_2022.6347', 1.1), ('Marker_2022.6346', 4.22), ('Marker_2022.5807', 9.28), ('Marker_2022.6350', 10.12), ('Marker_2022.6887', 10.75), ('Marker_2022.6349', 12.25), ('Marker_2022.5808', 17.04)]",Marker_Tie_Break
65849410,3,13.59,13.58,-0.009999999999999787,-0.07358351729212499,14.55,,93.33333333333333,"[('Marker_2022.352558', 3.24), ('Marker_2022.353103', 4.5), ('Marker_2022.256921', 5.84)]",Marker_Direct_Unique
65849410,30,16.38,16.380000000000003,3.552713678800501e-15,2.1689338698415758e-14,18.880000000000003,,86.75847457627118,"[('Marker_2022.262568', 6.92), ('Marker_2022.262567', 9.46)]",Marker_Direct_Unique
67498828,1,4.35,4.35,0.0,0.0,13.84,,31.430635838150287,"[('Marker_2022.427216', 0.81), ('Marker_2022.427219', 3.54)]",Marker_Tie_Break
67498828,1,13.03,13.03,0.0,0.0,13.84,,94.14739884393063,"[('Marker_2022.351598', 1.26), ('Marker_2022.351600', 2.08), ('Marker_2022.351599', 2.62), ('Marker_2022.427215', 3.53), ('Marker_2022.427219', 3.54)]",Marker_Direct_Unique
67498828,11,8.27,8.27,0.0,0.0,15.549999999999999,,53.18327974276528,"[('Marker_2022.427218', 3.59), ('Marker_2022.500708', 4.68)]",Marker_Direct_Unique
68557968,1,5.5,5.58,0.08000000000000007,1.4545454545454557,5.97,,93.46733668341709,"[('Marker_2022.54994', 5.58)]",Marker_Direct_Unique
68431328,1,14.1,14.1,0.0,0.0,18.89,,74.64266807834832,"[('Marker_2022.88494', 14.1)]",Marker_Direct_Unique
68668018,1,26.19,26.150000000000002,-0.03999999999999915,-0.15273004963726286,27.2,,96.13970588235296,"[('Marker_2022.272524', 0.92), ('Marker_2022.275974', 2.64), ('Marker_2022.277516', 3.92), ('Marker_2022.275970', 4.08), ('Marker_2022.275972', 4.66), ('Marker_2022.275973', 4.94), ('Marker_2022.275971', 4.99)]",Marker_Tie_Break
