CVR,CropCode,TotalSumPesticideApplicationArea,PesticideApplicationCount,DistinctAcreageValuesCount,MaxPesticideApplicationArea
42909378,10,131.39,7,1,18.77
42909378,11,347.44,8,1,43.43
42909378,15,67.0,5,1,13.4
42909378,31,20.4,2,1,10.2
42909378,216,8.06,2,1,4.03
42913065,1,29.099999999999998,3,1,9.7
42913065,11,150.29999999999998,10,1,15.03
42913065,15,235.89000000000001,9,1,26.21
42913065,216,269.6,5,1,53.92
42915262,1,168.32,4,1,42.08
42915262,10,96.52999999999997,7,1,13.79
42915262,11,815.84,16,1,50.99
42915262,22,350.18999999999994,9,1,38.91
42918784,149,103.59,9,1,11.51
42920142,1,131.46,6,1,21.91
42920142,3,44.48,2,1,22.24
42920142,11,601.4,4,1,150.35
42920142,14,35.54,2,1,17.77
42920142,22,8.49,1,1,8.49
42921645,1,1360.04,11,1,123.64
42921645,10,173.45,5,1,34.69
42921645,11,2512.2599999999998,9,1,279.14
42921645,22,363.65000000000003,7,1,51.95
42921645,101,448.14,6,1,74.69
42921645,120,63.300000000000004,3,1,21.1
42921920,1,37.32,6,1,6.22
42921920,11,64.8,4,1,16.2
42926477,1,142.5,6,1,23.75
42926477,216,561.82,7,1,80.26
42928208,1,16.6,2,1,8.3
42928208,3,6.74,2,1,3.37
42930717,1,114.5,5,1,22.9
42930717,10,164.5,5,1,32.9
42930717,11,285.74,7,1,40.82
42930717,22,63.09,9,1,7.01
42937126,1,26.08,4,1,6.52
42937452,1,4.0,4,1,1.0
42937452,11,5.819999999999999,6,1,0.97
42940364,583,71.44,4,1,17.86
42951684,523,3.94,2,1,1.97
42951684,528,6.86,2,1,3.43
42951684,529,2.08,2,1,1.04
42951684,539,2.7,1,1,2.7
42955302,1,90.24,8,1,11.28
42955302,150,71.54,7,1,10.22
42955302,151,283.2,10,1,28.32
42956333,1,100.26000000000002,6,1,16.71
42956333,11,216.99999999999997,10,1,21.7
42956333,22,72.1,7,1,10.3
42957690,216,482.55,5,1,96.51
42960616,1,3.04,2,1,1.52
42960616,14,15.72,4,1,3.93
42960616,22,77.04,8,1,9.63
42965855,1,142.02,6,1,23.67
42965855,15,81.15,5,1,16.23
42965855,22,70.80000000000001,6,1,11.8
42965936,1,321.68,8,1,40.21
42965936,3,5.86,1,1,5.86
42965936,15,28.349999999999998,3,1,9.45
42966851,1,43.0,5,1,8.6
42968153,1,191.44,8,1,23.93
42968153,10,164.25,9,1,18.25
42968153,11,151.28,8,1,18.91
42968153,22,120.18,6,1,20.03
42968269,1,58.8,5,1,11.76
42968269,15,33.39,3,1,11.13
42980242,1,162.88,8,1,20.36
42980242,11,172.89000000000001,9,1,19.21
42980242,22,35.35,5,1,7.07
42980242,31,26.65,5,1,5.33
42991864,1,47.9,5,1,9.58
42991864,10,18.66,2,1,9.33
42991864,11,45.599999999999994,5,1,9.12
42993867,1,103.91999999999999,6,1,17.32
42993867,216,107.05,5,1,21.41
42999644,1,1283.7599999999998,9,1,142.64
42999644,11,493.83,9,1,54.87
42999644,15,482.2,5,1,96.44
42999644,22,370.97999999999996,6,1,61.83
42999644,101,196.14,6,1,32.69
43008749,1,59.699999999999996,6,1,9.95
43008749,216,153.0,5,1,30.6
43009451,1,284.19,3,1,94.73
43009451,216,528.45,5,1,105.69
43010255,1,84.42,7,1,12.06
43010255,216,358.45,5,1,71.69
43011731,1,140.2,5,1,28.04
43011731,216,69.0,4,1,17.25
43016407,564,7.5,3,1,2.5
43018574,1,21.150000000000002,5,1,4.23
43018574,11,492.29999999999995,9,1,54.7
43018574,22,108.08,7,1,15.44
43018574,216,392.28,6,1,65.38
43022067,3,5.18,2,1,2.59
43026070,1,409.99,7,1,58.57
43026070,6,216.9,5,1,43.38
43026070,11,1251.9099999999999,11,1,113.81
43026070,22,634.23,9,1,70.47
43026070,111,131.25,3,1,43.75
43027247,1,9.6,4,1,2.4
43031430,216,259.92,2,1,129.96
43033816,7,112.44,2,1,56.22
43033816,101,260.56,8,1,32.57
43033816,216,1799.01,9,1,199.89
43033816,260,187.39,1,1,187.39
43033816,263,64.16,2,1,32.08
43033816,701,81.02,1,1,81.02
43033972,1,35.82,6,1,5.97
43033972,11,12.3,5,1,2.46
43061151,1,156.83999999999997,6,1,26.14
43061151,11,232.36,4,1,58.09
43061151,22,80.07000000000001,3,1,26.69
43066536,1,120.32,4,1,30.08
43066536,10,10.18,2,1,5.09
43066536,11,449.6,8,1,56.2
43066536,216,167.28,4,1,41.82
43066536,701,16.12,1,1,16.12
43069314,3,5.16,4,1,1.29
43070444,1,190.55,5,1,38.11
43070444,3,14.15,1,1,14.15
43070444,11,132.79999999999998,5,1,26.56
43072811,1,8.299999999999999,5,1,1.66
43072811,3,8.879999999999999,3,1,2.96
43073184,1,163.94,2,1,81.97
43073184,10,88.36,4,1,22.09
43073184,11,572.04,4,1,143.01
43073184,22,20.1,1,1,20.1
43077279,1,163.12,4,1,40.78
43077279,11,102.48,7,1,14.64
43077279,22,66.96000000000001,3,1,22.32
43077651,1,67.96,4,1,16.99
43077651,15,23.43,3,1,7.81
43086901,1,77.85,5,1,15.57
43086901,2,24.96,4,1,6.24
43097865,1,190.92,4,1,47.73
43097865,210,3.32,2,1,1.66
43097865,216,628.3,5,1,125.66
43097865,280,126.47999999999999,3,1,42.16
43098160,1,24.869999999999997,3,1,8.29
43098160,15,3.85,1,1,3.85
43101870,1,1278.0,12,1,106.5
43101870,11,1044.68,13,1,80.36
43101870,22,262.20000000000005,6,1,43.7
43101870,111,287.63,7,1,41.09
43101870,113,234.5,5,1,46.9
43101870,124,36.0,5,1,7.2
43104136,1,3317.47,13,1,255.19
43104136,3,533.61,7,1,76.23
43104136,11,4943.7,18,1,274.65
43104136,15,294.3,9,1,32.7
43104136,22,930.5999999999999,9,1,103.4
43104136,101,401.39000000000004,11,1,36.49
43104357,1,2538.51,13,1,195.27
43104357,11,1029.3400000000001,13,1,79.18
43104357,15,1432.99,13,1,110.23
43104357,22,378.24,12,1,31.52
43104357,101,559.8,10,1,55.98
43104357,151,598.36,14,1,42.74
43105892,216,125.0,4,1,31.25
43114883,1,578.22,6,1,96.37
43114883,216,455.45000000000005,5,1,91.09
43115227,1,124.79999999999998,8,1,15.6
43115227,11,330.39,9,1,36.71
43115227,15,48.059999999999995,6,1,8.01
43115227,22,62.64,6,1,10.44
43115227,31,36.75,5,1,7.35
43115227,101,38.519999999999996,6,1,6.42
43119192,1,25.559999999999995,6,1,4.26
43119192,11,69.44,7,1,9.92
43120719,1,274.90000000000003,10,1,27.49
43120719,11,250.64000000000001,13,1,19.28
43120719,22,188.16,7,1,26.88
43120719,108,71.9,5,1,14.38
43121219,216,254.88,3,1,84.96
43122525,1,568.89,7,1,81.27
43122525,2,12.62,1,1,12.62
43122525,10,164.7,6,1,27.45
43122525,11,1677.2000000000003,8,1,209.65
43122525,15,114.86999999999999,7,1,16.41
43122525,22,363.8,4,1,90.95
43122525,101,35.519999999999996,3,1,11.84
43129481,1,1488.76,13,1,114.52
43129481,11,2609.88,14,1,186.42
43129481,15,287.84,8,1,35.98
43129481,22,657.9,6,1,109.65
43129481,102,242.26999999999998,7,1,34.61
43129481,108,78.69,3,1,26.23
43129481,216,2987.9100000000003,9,1,331.99
43133667,361,0.1427,1,1,0.1427
43133667,545,0.103,1,1,0.103
43134124,1,103.91999999999999,6,1,17.32
43134124,216,138.25,5,1,27.65
43139363,1,223.83,9,1,24.87
43139363,11,532.0799999999999,9,1,59.12
43139363,15,722.2600000000001,14,1,51.59
43140914,1,499.7,5,1,99.94
43140914,5,72.8,4,1,18.2
43140914,10,92.89999999999999,5,1,18.58
43140914,15,57.52,4,1,14.38
43140914,216,317.72,4,1,79.43
43141104,1,537.36,8,1,67.17
43141104,216,644.84,7,1,92.12
43145177,151,121.52,7,1,17.36
43145177,216,189.36,4,1,47.34
43145177,280,39.24,4,1,9.81
43151533,10,333.63,9,1,37.07
43151533,11,457.04,8,1,57.13
43151533,15,482.79999999999995,10,1,48.28
43151533,22,457.20000000000005,9,1,50.8
43151533,280,185.88,6,1,30.98
43152181,1,155.47000000000003,7,1,22.21
43152181,420,631.7099999999999,4,2,180.93
43152181,422,91.95,1,1,91.95
43152645,216,557.52,4,1,139.38
43152645,701,123.57,3,1,41.19
43155423,1,4514.4,12,1,376.2
43155423,149,2372.32,16,1,148.27
43155423,216,1204.02,6,1,200.67
43157558,1,82.60000000000001,7,1,11.8
43157558,10,23.68,4,1,5.92
43157558,11,120.64999999999999,5,1,24.13
43157558,22,11.42,2,1,5.71
43159593,1,87.06,6,1,14.51
43159593,11,167.92,8,1,20.99
43159593,101,74.22,6,1,12.37
43166301,1,2772.44,11,1,252.04
43166301,11,3410.100000000001,15,1,227.34
43166301,15,34.26,2,1,17.13
43166301,22,1249.9299999999998,11,1,113.63
43166301,101,629.37,7,1,89.91
43171852,1,132.24,4,1,33.06
43171852,10,258.72,7,1,36.96
43171852,11,431.1,10,1,43.11
43171852,22,260.53999999999996,7,1,37.22
43181289,1,608.4000000000001,6,1,101.4
43181289,15,113.08,4,1,28.27
43183680,1,480.51,9,1,53.39
43183680,10,115.76000000000002,8,1,14.47
43183680,216,254.39999999999998,6,1,42.4
43190954,1,111.44999999999999,5,1,22.29
43190954,15,50.1,2,1,25.05
43190954,216,60.42,2,1,30.21
43190954,280,63.150000000000006,5,1,12.63
43190954,701,20.25,3,1,6.75
43191551,1,364.15999999999997,8,1,45.52
43191551,11,1006.3899999999999,11,1,91.49
43191551,14,170.57999999999998,6,1,28.43
43191551,22,621.46,7,1,88.78
43191551,110,144.0,5,1,28.8
43191551,111,21.64,1,1,21.64
43191551,124,33.39,7,1,4.77
43193031,1,202.65,5,1,40.53
43193031,3,122.60999999999999,3,1,40.87
43193031,15,79.05000000000001,3,1,26.35
43193031,22,43.29,3,1,14.43
43195476,11,67.46,2,1,33.73
43195476,968,10.0,1,1,10.0
43211307,1,87.66,6,1,14.61
43211307,11,51.68,8,1,6.46
43217518,900,0.4,4,1,0.1
43226258,1,125.58,7,1,17.94
43226258,11,565.5600000000001,12,1,47.13
43226258,263,9.14,1,1,9.14
43265091,1,279.0,5,1,55.8
43265091,11,350.0400000000001,6,1,58.34
43265091,22,144.06,7,1,20.58
43265091,216,175.56,4,1,43.89
43265091,701,8.38,2,1,4.19
43268872,216,566.72,8,1,70.84
43298674,497,0.1,1,1,0.1
43320556,1,74.8,4,1,18.7
43320556,11,349.59999999999997,8,1,43.7
43320556,22,160.0,8,1,20.0
43339362,1,103.28,4,1,25.82
43339362,216,896.3399999999999,6,1,149.39
43339362,260,96.27,1,1,96.27
43354329,1,629.51,7,1,89.93
43354329,3,88.2,5,1,17.64
43354329,15,176.46,6,1,29.41
43354329,149,2237.2,20,1,111.86
43354329,151,75.6,12,1,6.3
43354329,152,46.68,12,1,3.89
43355031,1,869.68,14,1,62.12
43355031,10,187.36,8,1,23.42
43355031,11,301.70000000000005,7,1,43.1
43355031,15,132.12,6,1,22.02
43355031,22,138.4,8,1,17.3
43355031,101,200.28,12,1,16.69
43362755,1,21.02,2,1,10.51
43362755,2,13.96,2,1,6.98
43362755,11,32.96,2,1,16.48
43371657,1,340.05999999999995,7,1,48.58
43371657,10,23.64,3,1,7.88
43371657,11,134.24,8,1,16.78
43371657,15,67.61999999999999,7,1,9.66
43371657,216,59.31,3,1,19.77
43378953,1,51.84000000000002,8,1,6.48
43406310,1,308.80000000000007,8,1,38.6
43406310,3,15.16,4,1,3.79
43406310,150,26.910000000000004,9,1,2.99
43406310,151,332.18999999999994,9,1,36.91
43406310,155,44.28,9,1,4.92
43406655,1,42.0,5,2,9.0
43406655,3,6.0,1,1,6.0
43406655,11,12.0,2,1,6.0
43428454,583,37.06,2,2,30.1
43455710,1,90.06,6,1,15.01
43455710,11,17.96,2,1,8.98
43498517,1,32.75,5,1,6.55
43555952,1,333.24,6,1,55.54
43555952,11,784.9,10,1,78.49
43555952,22,131.39000000000001,7,1,18.77
43555952,108,68.31,3,1,22.77
43559915,1,336.06000000000006,9,1,37.34
43559915,3,46.4,4,1,11.6
43559915,11,86.25,5,1,17.25
43619357,1,93.08,4,1,23.27
43619357,216,308.45,5,1,61.69
43619357,263,42.25,1,1,42.25
43654659,1,23.79,3,1,7.93
43654659,216,31.099999999999998,5,1,6.22
43678116,1,42.92,4,3,17.0
43678116,3,3.32,2,1,1.66
43678116,15,31.740000000000002,3,1,10.58
43742957,1,19.12,4,1,4.78
43780654,1,20.16,3,1,6.72
43780654,3,41.68,4,1,10.42
43780654,10,27.599999999999998,3,1,9.2
43780654,11,27.48,4,1,6.87
43780654,15,22.41,3,1,7.47
43889818,1,2996.24,13,1,230.48
43889818,11,4982.22,18,1,276.79
43889818,22,680.12,7,1,97.16
43889818,106,172.98,9,1,19.22
43889818,111,496.29999999999995,7,1,70.9
43889818,120,59.62,2,1,29.81
43889818,160,447.47999999999996,9,1,49.72
43958712,1,101.42999999999999,7,1,14.49
43958712,11,50.55,5,1,10.11
43958712,15,39.449999999999996,5,1,7.89
43958712,22,77.30000000000001,5,1,15.46
43986554,1,295.67999999999995,8,1,36.96
43986554,3,84.39999999999999,5,1,16.88
43986554,10,306.99,9,1,34.11
43986554,11,1462.3199999999997,12,1,121.86
43986554,16,307.8,9,1,34.2
43986554,22,407.67999999999995,8,1,50.96
43986554,102,82.8,4,1,20.7
44053128,1,257.70000000000005,6,1,42.95
44053128,11,36.42,2,1,18.21
44053128,22,137.6,5,1,27.52
44053128,111,8.1,2,1,4.05
44053128,160,142.31,7,1,20.33
44122057,1,14.1,2,1,7.05
44122057,701,2.77,1,1,2.77
44205351,1,26.67,3,1,8.89
44205351,11,88.0,5,1,17.6
44213052,1,62.85,5,1,12.57
44213052,11,20.68,4,1,5.17
44238713,1,389.36000000000007,8,1,48.67
44238713,10,149.04,6,1,24.84
44238713,11,563.99,7,1,80.57
44238713,101,185.52000000000004,6,1,30.92
44238713,120,27.69,3,1,9.23
44254719,1,88.85,5,1,17.77
44254719,11,28.599999999999998,5,1,5.72
44275058,1,10.62,2,1,5.31
44275058,11,108.71,7,1,15.53
44302918,1,95.88,4,1,23.97
44302918,3,2.66,1,1,2.66
44311658,11,26.64,9,1,2.96
44311658,22,34.25,5,1,6.85
44345811,1,34.05,5,1,6.81
44345811,15,145.36,8,1,18.17
44346915,1,20.520000000000003,6,1,3.42
44346915,22,65.45,5,1,13.09
44359618,1,217.28000000000003,8,1,27.16
44359618,2,56.2,5,1,11.24
44359618,11,75.4,5,1,15.08
44359618,15,51.04,2,1,25.52
44359618,101,40.0,5,1,8.0
44394758,1,59.099999999999994,3,1,19.7
44394758,3,16.89,3,1,5.63
44394758,701,2.4000000000000004,3,1,0.8
44440814,1,129.87,3,1,43.29
44440814,10,78.06,6,1,13.01
44440814,11,187.10000000000002,5,1,37.42
44440814,22,48.269999999999996,3,1,16.09
44454653,10,47.55,5,1,9.51
44454653,11,33.6,7,1,4.8
44454653,30,41.4,4,1,10.35
44485516,1,93.44,8,1,11.68
44485516,103,15.78,3,1,5.26
44485958,1,65.24000000000001,8,2,8.57
44485958,11,96.39,9,1,10.71
44485958,263,3.14,1,1,3.14
44488256,1,93.3,6,1,15.55
44488256,5,2.44,2,1,1.22
44488256,11,220.99,11,1,20.09
44488256,22,109.19999999999999,7,1,15.6
44493411,583,229.24,4,1,57.31
44502712,1,371.36,8,1,46.42
44502712,10,123.61999999999999,7,1,17.66
44502712,11,650.3,10,1,65.03
44502712,22,92.2,5,1,18.44
44529254,1,145.32,6,1,24.22
44529254,11,634.56,8,1,79.32
44529254,22,159.04999999999998,5,1,31.81
44531011,545,2.98,5,5,0.78
44624915,3,16.54,2,1,8.27
44624915,10,37.74,6,1,6.29
44624915,11,69.72,6,1,11.62
44624915,15,37.32,6,1,6.22
44624915,22,19.11,3,1,6.37
44641828,1,52.56,4,1,13.14
44641828,11,55.96,4,1,13.99
44653915,1,447.2,8,1,55.9
44653915,3,119.04,4,1,29.76
44653915,11,790.47,9,1,87.83
44653915,15,127.82000000000002,7,1,18.26
44653915,22,171.29,7,1,24.47
44764717,1,61.44,6,1,10.24
44764717,11,92.64,8,1,11.58
44777851,1,339.0999999999999,10,1,33.91
44777851,15,24.299999999999997,3,1,8.1
44853450,1,136.0,4,1,34.0
44853450,210,5.62,1,1,5.62
44853450,214,2.37,1,1,2.37
44853450,280,7.92,4,1,1.98
44878119,1,350.4599999999999,6,1,58.41
44878119,10,333.28,8,1,41.66
44878119,11,220.29,7,1,31.47
44878119,22,65.0,5,1,13.0
44878119,31,158.8,5,1,31.76
44878119,216,187.25,5,1,37.45
44912554,15,18.49,1,1,18.49
44912554,151,121.0,10,1,12.1
44922916,1,184.68,6,1,30.78
44922916,11,44.910000000000004,3,1,14.97
44922916,210,43.92,6,1,7.32
44954613,1,158.82,6,1,26.47
44954613,3,16.14,3,1,5.38
44954613,15,16.62,6,1,2.77
44962616,1,135.9,9,1,15.1
44962616,3,30.940000000000005,7,1,4.42
44962616,11,137.68000000000004,8,1,17.21
44978857,1,31.44,4,1,7.86
45009114,1,45.0,5,1,9.0
45009114,3,50.0,5,1,10.0
45026019,1,201.33,9,1,22.37
45026019,11,275.4,9,1,30.6
45026019,22,134.28,9,1,14.92
45026019,31,63.72,4,1,15.93
45026019,101,66.4,4,1,16.6
45026752,1,51.239999999999995,6,1,8.54
45026752,3,3.16,1,1,3.16
45053415,1,5.01,3,1,1.67
45180913,1,108.08,7,1,15.44
45180913,10,12.7,2,1,6.35
45180913,11,34.68,3,1,11.56
45199258,1,35.25,5,1,7.05
45199258,11,22.650000000000002,5,1,4.53
45236714,11,32.56,8,1,4.07
45244814,1,138.85,5,1,27.77
45244814,2,7.6,5,1,1.52
45244814,11,51.0,5,1,10.2
45274357,1,41.349999999999994,5,1,8.27
45292819,1,10.54,2,1,5.27
45292819,3,5.57,1,1,5.57
45354954,1,128.51999999999998,7,1,18.36
45355217,1,15.12,1,1,15.12
45355217,3,12.46,1,1,12.46
45355217,11,16.62,2,1,8.31
45355217,14,15.26,2,1,7.63
45363457,1,3.46,1,1,3.46
45363457,11,13.899999999999999,5,1,2.78
45363457,15,17.49,1,1,17.49
45376559,1,143.60999999999999,3,1,47.87
45376559,3,14.36,2,1,7.18
45376559,11,40.2,4,1,10.05
45376559,22,46.04,2,1,23.02
45376559,101,23.12,4,1,5.78
45376559,150,15.260000000000002,7,1,2.18
45376559,151,153.44,7,1,21.92
45397459,583,312.18,3,1,104.06
45414612,1,350.91,9,1,38.99
45414612,11,181.89000000000001,9,1,20.21
45415910,1,31.68,8,1,3.96
45415910,11,80.45,5,1,16.09
45437752,1,19.89,3,1,6.63
45437752,11,69.64999999999999,7,1,9.95
45437752,15,2.38,2,1,1.19
45444058,1,3.92,1,1,3.92
45444058,3,3.16,1,1,3.16
45444058,10,9.09,1,1,9.09
45455157,1,23.66,7,1,3.38
45455157,15,72.35999999999999,9,1,8.04
45483916,10,26.0,4,1,6.5
45483916,14,20.96,4,1,5.24
45490068,1,34.48,4,1,8.62
45490068,260,8.57,1,1,8.57
45490068,280,23.22,6,1,3.87
45495418,1,2828.0,16,1,176.75
45495418,5,2.52,3,1,0.84
45495418,11,2045.03,13,1,157.31
45495418,22,273.6,8,1,34.2
45495418,31,302.12,7,1,43.16
45495418,108,566.24,8,1,70.78
45504352,216,11.43,3,1,3.81
45507157,1,85.8,6,1,14.3
45507157,3,27.0,4,1,6.75
45507157,11,97.64999999999999,9,1,10.85
45507157,16,68.8,8,1,8.6
45509559,1,8.58,1,1,8.58
45517616,1,1674.1499999999999,15,1,111.61
45517616,5,7.12,4,1,1.78
45517616,11,1118.8799999999999,14,1,79.92
45517616,113,238.7,7,1,34.1
45517616,120,51.92,4,1,12.98
45524310,1,14.61,3,1,4.87
45526755,1,214.72,8,1,26.84
45526755,3,156.84,3,1,52.28
45526755,11,1509.75,11,1,137.25
45526755,15,96.60000000000001,3,1,32.2
45526755,22,329.0999999999999,10,1,32.91
45526755,30,49.38,3,1,16.46
45526755,151,307.34000000000003,11,1,27.94
45532852,1,14.43,3,2,6.12
45532852,3,5.15,1,1,5.15
45532852,14,9.9,2,1,4.95
45534154,1,83.91,3,1,27.97
45534154,11,201.32999999999998,9,1,22.37
45537951,1,25.380000000000003,3,1,8.46
45537951,11,214.48,8,1,26.81
45537951,15,39.32,4,1,9.83
45537951,22,48.75,5,1,9.75
45537951,151,29.940000000000005,6,1,4.99
45558053,1,85.68,7,1,12.24
45560651,1,68.81,7,1,9.83
45560651,10,117.8,10,1,11.78
45560651,15,35.46,6,1,5.91
45577155,1,756.5799999999999,11,1,68.78
45577155,2,57.4,7,1,8.2
45577155,10,33.16,4,1,8.29
45577155,11,620.1000000000001,15,1,41.34
45577155,15,162.68,4,1,40.67
45577155,22,182.08,4,1,45.52
45577155,31,108.80000000000001,5,1,21.76
45577155,151,1451.04,16,1,90.69
45577155,583,93.32,1,1,93.32
45577368,11,78.57000000000002,9,1,8.73
45587851,1,335.96999999999997,9,1,37.33
45587851,7,76.05000000000001,5,1,15.21
45587851,11,48.449999999999996,3,1,16.15
45587851,216,187.75,5,1,37.55
45587851,234,42.39,3,1,14.13
45595854,11,162.06,6,3,32.07
45595854,14,12.44,2,1,6.22
45595854,22,44.37,3,1,14.79
45609014,1,44.349999999999994,5,1,8.87
45609014,10,25.77,3,1,8.59
45609014,11,47.1,6,1,7.85
45610551,3,32.68,4,1,8.17
45610551,11,21.36,4,1,5.34
45656268,1,174.32,8,1,21.79
45656268,10,65.94,7,1,9.42
45656268,11,176.39999999999998,9,1,19.6
45672859,1,16.58,2,1,8.29
45695514,1,1935.5,14,1,138.25
45695514,11,1917.8999999999999,15,1,127.86
45695514,22,609.52,8,1,76.19
45695514,110,248.04000000000002,6,1,41.34
45749657,1,113.4,7,1,16.2
45749657,3,56.50000000000001,5,1,11.3
45792811,1,185.58,6,1,30.93
45792811,11,26.72,2,1,13.36
45792811,280,18.0,4,1,4.5
45795128,1,30.049999999999997,5,1,6.01
45795128,11,191.66,7,1,27.38
45816214,583,24.89,1,1,24.89
45819019,583,46.0,2,1,23.0
45838854,10,28.349999999999998,3,1,9.45
45881768,1,61.449999999999996,5,1,12.29
45881768,11,140.07,7,1,20.01
45906159,1,40.17,3,1,13.39
45906159,10,35.629999999999995,7,1,5.09
45906159,11,121.52,8,1,15.19
46076168,1,90.53999999999999,6,1,15.09
46076168,11,27.0,6,1,4.5
46076168,701,34.95,3,1,11.65
46125150,1,45.480000000000004,6,1,7.58
46125150,11,46.7,5,1,9.34
46203011,1,526.9,10,1,52.69
46203011,5,1.7399999999999998,3,1,0.58
46203011,15,1087.08,12,1,90.59
46203011,160,187.02,9,1,20.78
46220056,1,46.38000000000001,6,1,7.73
46255453,1,199.07999999999998,3,1,66.36
46255453,2,7.26,3,1,2.42
46255453,3,27.869999999999997,3,1,9.29
46255453,11,121.38000000000001,6,1,20.23
46352653,1,1132.92,12,1,94.41
46352653,11,1434.55,13,1,110.35
46352653,22,562.59,9,1,62.51
46352653,150,64.74000000000001,13,1,4.98
46352653,151,1010.72,16,1,63.17
46500350,583,441.47999999999996,6,1,73.58
46515919,1,40.75,5,1,8.15
46515919,11,29.039999999999996,8,1,3.63
46515919,22,46.2,6,1,7.7
46549112,1,507.0,12,1,42.25
46549112,11,640.31,11,1,58.21
46549112,15,89.74,7,1,12.82
46549112,22,169.26000000000002,6,1,28.21
46565010,1,345.11999999999995,12,1,28.76
46565010,11,512.64,12,1,42.72
46565010,15,125.72,7,1,17.96
46565010,22,63.11999999999999,6,1,10.52
46570111,1,123.92,8,1,15.49
46570111,3,23.43,3,1,7.81
46570111,11,115.04,8,1,14.38
46601017,1,132.11,11,1,12.01
46601017,10,139.6,8,1,17.45
46601017,11,220.66,11,1,20.06
46601459,1,27.450000000000003,3,1,9.15
46623215,1,96.34,2,1,48.17
46623215,216,76.2,4,1,19.05
46679954,15,56.0,7,1,8.0
46727118,1,145.9,5,1,29.18
46727118,101,266.58,6,1,44.43
46742117,2,52.300000000000004,5,1,10.46
46742117,3,11.96,2,1,5.98
46742117,10,105.04,8,1,13.13
46742117,11,373.5,10,1,37.35
46742117,22,67.26,6,1,11.21
46749855,583,24.04,2,1,12.02
46761758,1,70.0,7,1,10.0
46761758,10,33.42,6,1,5.57
46761758,11,51.00000000000001,10,1,5.1
46761758,22,73.71,7,1,10.53
46761758,701,31.16,4,1,7.79
46847318,1,205.48000000000002,11,1,18.68
46847318,11,53.4,5,1,10.68
46847318,22,41.25,5,1,8.25
46847318,101,47.81,7,1,6.83
46912810,1,57.599999999999994,6,1,9.6
46912810,11,112.75,5,1,22.55
46912810,216,112.79999999999998,8,1,14.1
46921011,1,44.26,2,1,22.13
46921011,11,79.73999999999998,6,1,13.29
46921011,160,55.260000000000005,6,1,9.21
46932617,1,52.05,5,1,10.41
46932617,10,70.35,7,1,10.05
46932617,11,545.93,7,1,77.99
46932617,22,54.48,4,1,13.62
46932617,216,246.95,5,1,49.39
46940814,1,80.10000000000001,9,1,8.9
46940814,11,70.2,9,1,7.8
46940814,22,48.02,7,1,6.86
46940814,263,2.3,1,1,2.3
46956850,1,25.3,2,1,12.65
46956850,3,4.66,2,1,2.33
46956850,15,2.92,2,1,1.46
46956850,280,2.48,2,1,1.24
46971418,11,105.57000000000001,9,1,11.73
46971418,14,31.2,6,1,5.2
46971418,22,8.75,5,1,1.75
46972112,1,504.54,9,1,56.06
46972112,11,1244.62,13,1,95.74
46972112,22,87.15,5,1,17.43
46972112,160,373.67,11,1,33.97
46975952,3,6.59,1,1,6.59
46981456,22,51.6,6,1,8.6
47061156,1,298.29999999999995,5,1,59.66
47061156,30,190.08,4,1,47.52
47082358,583,284.94,3,1,94.98
47099617,1,154.89000000000001,3,1,51.63
47099617,3,17.26,2,1,8.63
47099617,11,24.16,2,1,12.08
47150728,1,2.76,2,1,1.38
47168317,11,75.87,9,1,8.43
47170613,1,15.85,5,1,3.17
47170613,3,3.88,4,1,0.97
47170613,11,65.34,6,1,10.89
47268656,1,160.4,4,1,40.1
47268656,11,55.96,4,1,13.99
47268656,15,77.55,5,1,15.51
47268656,701,15.18,3,1,5.06
47268915,1,155.88,6,1,25.98
47268915,11,197.75,7,1,28.25
47368316,1,562.59,9,1,62.51
47368316,11,249.37,11,1,22.67
47368316,14,308.22,11,1,28.02
47368316,22,209.09,7,1,29.87
47378559,1,12.48,2,1,6.24
47378559,3,2.5,2,1,1.25
47395356,1,58.12,4,1,14.53
47395356,513,32.55,7,1,4.65
47409616,10,75.78,6,1,12.63
47409616,22,14.76,3,1,4.92
47433657,1,1863.8199999999997,14,1,133.13
47433657,2,132.0,8,1,16.5
47433657,11,1585.12,16,1,99.07
47433657,22,193.70000000000002,5,1,38.74
47433657,101,177.12,6,1,29.52
47444756,1,46.62,6,1,7.77
47444756,15,18.8,2,1,9.4
47444756,216,52.85,5,1,10.57
47456118,1,12.06,2,1,6.03
47465958,1,322.83,9,1,35.87
47465958,10,171.2,8,1,21.4
47465958,11,2261.6,20,1,113.08
47465958,21,108.08,7,1,15.44
47465958,22,616.0,10,1,61.6
47465958,583,5.89,1,1,5.89
47474418,583,45.22,2,1,22.61
47493455,1,24.57,3,1,8.19
47493455,15,9.99,1,1,9.99
47496810,1,102.84,4,1,25.71
47499852,1,125.52000000000001,6,1,20.92
47499852,3,1.5,2,1,0.75
47499852,11,99.96,7,1,14.28
47499852,22,63.25,5,1,12.65
47499852,102,92.54,7,1,13.22
47523257,1,3698.1,15,1,246.54
47523257,3,303.25,5,1,60.65
47523257,6,525.28,8,1,65.66
47523257,11,3182.57,17,1,187.21
47523257,15,1596.2999999999997,10,1,159.63
47523257,22,2257.38,9,1,250.82
47523257,101,1333.0000000000002,10,1,133.3
